month,day,ratio,group,tag
3,12,100,PentaximVaccine,observed
3,13,100,PentaximVaccine,observed
3,14,100,PentaximVaccine,observed
3,15,100,PentaximVaccine,observed
3,16,100,PentaximVaccine,observed
3,17,100,PentaximVaccine,observed
3,18,100,PentaximVaccine,observed
3,19,100,PentaximVaccine,observed
3,20,100,PentaximVaccine,observed
4,1,100,PentaximVaccine,observed
4,2,100,PentaximVaccine,observed
4,3,100,PentaximVaccine,observed
4,4,100,PentaximVaccine,observed
4,5,100,PentaximVaccine,observed
4,6,100,PentaximVaccine,observed
4,7,100,PentaximVaccine,observed
4,8,100,PentaximVaccine,observed
4,9,100,PentaximVaccine,observed
4,10,100,PentaximVaccine,observed
4,11,100,PentaximVaccine,observed
4,12,100,PentaximVaccine,observed
4,13,100,PentaximVaccine,observed
4,14,100,PentaximVaccine,observed
4,15,100,PentaximVaccine,observed
4,16,100,PentaximVaccine,observed
4,17,100,PentaximVaccine,observed
4,18,100,PentaximVaccine,observed
4,19,100,PentaximVaccine,observed
4,20,100,PentaximVaccine,observed
5,1,100,PentaximVaccine,observed
5,2,100,PentaximVaccine,observed
5,3,100,PentaximVaccine,observed
5,4,100,PentaximVaccine,observed
5,5,100,PentaximVaccine,observed
5,6,100,PentaximVaccine,observed
5,7,100,PentaximVaccine,observed
5,8,100,PentaximVaccine,observed
5,9,100,PentaximVaccine,observed
5,10,100,PentaximVaccine,observed
5,11,100,PentaximVaccine,observed
5,12,100,PentaximVaccine,observed
5,13,100,PentaximVaccine,observed
5,14,100,PentaximVaccine,observed
5,15,100,PentaximVaccine,observed
5,16,100,PentaximVaccine,observed
5,17,100,PentaximVaccine,observed
5,18,100,PentaximVaccine,observed
5,19,100,PentaximVaccine,observed
5,20,100,PentaximVaccine,observed
6,1,100,PentaximVaccine,observed
6,2,100,PentaximVaccine,observed
6,3,100,PentaximVaccine,observed
6,4,100,PentaximVaccine,observed
6,5,100,PentaximVaccine,observed
6,6,100,PentaximVaccine,observed
6,7,100,PentaximVaccine,observed
6,8,100,PentaximVaccine,observed
6,9,100,PentaximVaccine,observed
6,10,100,PentaximVaccine,observed
6,11,100,PentaximVaccine,observed
6,12,100,PentaximVaccine,observed
6,13,100,PentaximVaccine,observed
6,14,100,PentaximVaccine,observed
6,15,100,PentaximVaccine,observed
6,16,100,PentaximVaccine,observed
6,17,100,PentaximVaccine,observed
6,18,100,PentaximVaccine,observed
6,19,100,PentaximVaccine,observed
6,20,100,PentaximVaccine,observed
7,1,100,PentaximVaccine,observed
7,2,100,PentaximVaccine,observed
7,3,100,PentaximVaccine,observed
7,4,100,PentaximVaccine,observed
7,5,100,PentaximVaccine,observed
7,6,100,PentaximVaccine,observed
7,7,100,PentaximVaccine,observed
7,8,100,PentaximVaccine,observed
7,9,100,PentaximVaccine,observed
7,10,100,PentaximVaccine,observed
7,11,100,PentaximVaccine,observed
7,12,100,PentaximVaccine,observed
7,13,100,PentaximVaccine,observed
7,14,100,PentaximVaccine,observed
7,15,100,PentaximVaccine,observed
7,16,100,PentaximVaccine,observed
7,17,100,PentaximVaccine,observed
7,18,100,PentaximVaccine,observed
7,19,100,PentaximVaccine,observed
7,20,100,PentaximVaccine,observed
8,1,100,PentaximVaccine,observed
8,2,100,PentaximVaccine,observed
8,3,100,PentaximVaccine,observed
8,4,100,PentaximVaccine,observed
8,5,100,PentaximVaccine,observed
8,6,100,PentaximVaccine,observed
8,7,100,PentaximVaccine,observed
8,8,100,PentaximVaccine,observed
8,9,100,PentaximVaccine,observed
8,10,100,PentaximVaccine,observed
8,11,100,PentaximVaccine,observed
8,12,100,PentaximVaccine,observed
8,13,100,PentaximVaccine,observed
8,14,100,PentaximVaccine,observed
8,15,100,PentaximVaccine,observed
8,16,100,PentaximVaccine,observed
8,17,100,PentaximVaccine,observed
8,18,100,PentaximVaccine,observed
8,19,100,PentaximVaccine,observed
8,20,100,PentaximVaccine,observed
9,1,100,PentaximVaccine,observed
9,2,100,PentaximVaccine,observed
9,3,100,PentaximVaccine,observed
9,4,100,PentaximVaccine,observed
9,5,100,PentaximVaccine,observed
9,6,100,PentaximVaccine,observed
9,7,100,PentaximVaccine,observed
9,8,100,PentaximVaccine,observed
9,9,100,PentaximVaccine,observed
9,10,100,PentaximVaccine,observed
9,11,100,PentaximVaccine,observed
9,12,100,PentaximVaccine,observed
9,13,100,PentaximVaccine,observed
9,14,100,PentaximVaccine,observed
9,15,100,PentaximVaccine,observed
9,16,100,PentaximVaccine,observed
9,17,100,PentaximVaccine,observed
9,18,100,PentaximVaccine,observed
9,19,100,PentaximVaccine,observed
9,20,100,PentaximVaccine,observed
10,1,100,PentaximVaccine,observed
10,2,100,PentaximVaccine,observed
10,3,100,PentaximVaccine,observed
10,4,100,PentaximVaccine,observed
10,5,100,PentaximVaccine,observed
10,6,100,PentaximVaccine,observed
10,7,100,PentaximVaccine,observed
10,8,100,PentaximVaccine,observed
10,9,100,PentaximVaccine,observed
10,10,100,PentaximVaccine,observed
10,11,100,PentaximVaccine,observed
10,12,100,PentaximVaccine,observed
10,13,100,PentaximVaccine,observed
10,14,100,PentaximVaccine,observed
10,15,100,PentaximVaccine,observed
10,16,100,PentaximVaccine,observed
10,17,100,PentaximVaccine,observed
10,18,100,PentaximVaccine,observed
10,19,100,PentaximVaccine,observed
10,20,100,PentaximVaccine,observed
11,1,100,PentaximVaccine,observed
11,2,100,PentaximVaccine,observed
11,3,100,PentaximVaccine,observed
11,4,100,PentaximVaccine,observed
11,5,100,PentaximVaccine,observed
11,6,100,PentaximVaccine,observed
11,7,100,PentaximVaccine,observed
11,8,100,PentaximVaccine,observed
11,9,100,PentaximVaccine,observed
11,10,100,PentaximVaccine,observed
11,11,100,PentaximVaccine,observed
11,12,100,PentaximVaccine,observed
11,13,100,PentaximVaccine,observed
11,14,100,PentaximVaccine,observed
11,15,100,PentaximVaccine,observed
11,16,100,PentaximVaccine,observed
11,17,100,PentaximVaccine,observed
11,18,100,PentaximVaccine,observed
11,19,100,PentaximVaccine,observed
11,20,100,PentaximVaccine,observed
12,1,100,PentaximVaccine,observed
12,2,100,PentaximVaccine,observed
12,3,100,PentaximVaccine,observed
12,4,100,PentaximVaccine,observed
12,5,100,PentaximVaccine,observed
12,6,100,PentaximVaccine,observed
12,7,100,PentaximVaccine,observed
12,8,100,PentaximVaccine,observed
12,9,100,PentaximVaccine,observed
12,10,100,PentaximVaccine,observed
12,11,100,PentaximVaccine,observed
12,12,100,PentaximVaccine,observed
12,13,100,PentaximVaccine,observed
12,14,100,PentaximVaccine,observed
12,15,100,PentaximVaccine,observed
12,16,100,PentaximVaccine,observed
12,17,100,PentaximVaccine,observed
12,18,100,PentaximVaccine,observed
12,19,100,PentaximVaccine,observed
12,20,100,PentaximVaccine,observed
1,1,4.83876974,AmarylWhale,observed
1,2,9.597697222,AmarylWhale,observed
1,3,12.32867538,AmarylWhale,observed
1,4,14.69731617,AmarylWhale,observed
1,5,17.58447135,AmarylWhale,observed
1,6,21.30536255,AmarylWhale,observed
1,7,25.80037681,AmarylWhale,observed
1,8,30.79752775,AmarylWhale,observed
1,9,35.94658219,AmarylWhale,observed
1,10,40.92485235,AmarylWhale,observed
1,11,45.51465351,AmarylWhale,observed
1,12,49.65242736,AmarylWhale,observed
1,13,53.44953069,AmarylWhale,observed
1,14,57.18468975,AmarylWhale,observed
1,15,61.2681201,AmarylWhale,observed
1,16,66.17731198,AmarylWhale,observed
1,17,72.36448124,AmarylWhale,observed
1,18,80.13568578,AmarylWhale,observed
1,19,89.50160753,AmarylWhale,observed
1,20,100,AmarylWhale,observed
2,1,4.901474549,AmarylWhale,observed
2,2,6.730925848,AmarylWhale,observed
2,3,10.32979883,AmarylWhale,observed
2,4,14.34916087,AmarylWhale,observed
2,5,18.15086924,AmarylWhale,observed
2,6,21.56224994,AmarylWhale,observed
2,7,24.67362091,AmarylWhale,observed
2,8,27.67865988,AmarylWhale,observed
2,9,30.75761655,AmarylWhale,observed
2,10,34.00336947,AmarylWhale,observed
2,11,37.39032728,AmarylWhale,observed
2,12,40.78617451,AmarylWhale,observed
2,13,44.0064619,AmarylWhale,observed
2,14,46.91204117,AmarylWhale,observed
2,15,49.54934436,AmarylWhale,observed
2,16,52.3335076,AmarylWhale,observed
2,17,56.27433948,AmarylWhale,observed
2,18,63.24513383,AmarylWhale,observed
2,19,76.29432706,AmarylWhale,observed
2,20,100,AmarylWhale,observed
3,1,4.766665748,AmarylWhale,observed
3,2,8.778105659,AmarylWhale,observed
3,3,12.67904103,AmarylWhale,observed
3,4,16.30527213,AmarylWhale,observed
3,5,19.64751622,AmarylWhale,observed
3,6,22.79171264,AmarylWhale,observed
3,7,25.870042,AmarylWhale,observed
3,8,29.02265959,AmarylWhale,observed
3,9,32.37014285,AmarylWhale,observed
3,10,35.99665304,AmarylWhale,observed
3,11,39.94381097,AmarylWhale,observed
3,12,44.21528699,AmarylWhale,observed
3,13,48.79210498,AmarylWhale,observed
3,14,53.65866061,AmarylWhale,observed
3,15,58.83945361,AmarylWhale,observed
3,16,64.44653428,AmarylWhale,observed
3,17,70.73766413,AmarylWhale,observed
3,18,78.18519057,AmarylWhale,observed
3,19,87.55563583,AmarylWhale,observed
3,20,100,AmarylWhale,observed
4,1,2.025406767,AmarylWhale,observed
4,2,1.493818464,AmarylWhale,observed
4,3,5.386314949,AmarylWhale,observed
4,4,11.18434383,AmarylWhale,observed
4,5,17.26028467,AmarylWhale,observed
4,6,22.69678001,AmarylWhale,observed
4,7,27.12226865,AmarylWhale,observed
4,8,30.56272123,AmarylWhale,observed
4,9,33.30957807,AmarylWhale,observed
4,10,35.80388933,AmarylWhale,observed
4,11,38.53665739,AmarylWhale,observed
4,12,41.96538155,AmarylWhale,observed
4,13,46.44680501,AmarylWhale,observed
4,14,52.18586409,AmarylWhale,observed
4,15,59.20083979,AmarylWhale,observed
4,16,67.30471158,AmarylWhale,observed
4,17,76.10271348,AmarylWhale,observed
4,18,85.00609243,AmarylWhale,observed
4,19,93.26206894,AmarylWhale,observed
4,20,100,AmarylWhale,observed
5,1,4.865872547,AmarylWhale,observed
5,2,6.673527772,AmarylWhale,observed
5,3,8.954995403,AmarylWhale,observed
5,4,11.63809386,AmarylWhale,observed
5,5,14.53532719,AmarylWhale,observed
5,6,17.4427919,AmarylWhale,observed
5,7,20.2150008,AmarylWhale,observed
5,8,22.81562382,AmarylWhale,observed
5,9,25.34414593,AmarylWhale,observed
5,10,28.03844209,AmarylWhale,observed
5,11,31.25326915,AmarylWhale,observed
5,12,35.41467484,AmarylWhale,observed
